6,2013-07-25T00:00:00.000+05:30,7130,COMPLETE
9,2013-07-25T00:00:00.000+05:30,5657,PENDING_PAYMENT
15,2013-07-25T00:00:00.000+05:30,2568,COMPLETE
16,2013-07-25T00:00:00.000+05:30,7276,PENDING_PAYMENT
17,2013-07-25T00:00:00.000+05:30,2667,COMPLETE
19,2013-07-25T00:00:00.000+05:30,9488,PENDING_PAYMENT
20,2013-07-25T00:00:00.000+05:30,9198,PROCESSING
23,2013-07-25T00:00:00.000+05:30,4367,PENDING_PAYMENT
29,2013-07-25T00:00:00.000+05:30,196,PROCESSING
30,2013-07-25T00:00:00.000+05:30,10039,PENDING_PAYMENT
39,2013-07-25T00:00:00.000+05:30,8214,PENDING
40,2013-07-25T00:00:00.000+05:30,12092,PENDING_PAYMENT
42,2013-07-25T00:00:00.000+05:30,9776,PENDING
43,2013-07-25T00:00:00.000+05:30,7776,PENDING_PAYMENT
44,2013-07-25T00:00:00.000+05:30,10500,PENDING
48,2013-07-25T00:00:00.000+05:30,12186,PROCESSING
51,2013-07-25T00:00:00.000+05:30,12271,CLOSED
53,2013-07-25T00:00:00.000+05:30,4701,PROCESSING
54,2013-07-25T00:00:00.000+05:30,10628,PENDING_PAYMENT
61,2013-07-25T00:00:00.000+05:30,4791,CLOSED
62,2013-07-25T00:00:00.000+05:30,9111,CLOSED
64,2013-07-25T00:00:00.000+05:30,5579,PENDING_PAYMENT
68,2013-07-25T00:00:00.000+05:30,4320,PENDING
71,2013-07-25T00:00:00.000+05:30,8646,COMPLETE
74,2013-07-25T00:00:00.000+05:30,662,PENDING_PAYMENT
81,2013-07-25T00:00:00.000+05:30,674,PROCESSING
82,2013-07-25T00:00:00.000+05:30,3566,PENDING_PAYMENT
84,2013-07-25T00:00:00.000+05:30,6789,PROCESSING
86,2013-07-25T00:00:00.000+05:30,6680,PENDING_PAYMENT
94,2013-07-25T00:00:00.000+05:30,11589,PROCESSING
99,2013-07-25T00:00:00.000+05:30,11542,PENDING_PAYMENT
105,2013-07-26T00:00:00.000+05:30,8220,COMPLETE
106,2013-07-26T00:00:00.000+05:30,395,PROCESSING
113,2013-07-26T00:00:00.000+05:30,10216,PENDING_PAYMENT
114,2013-07-26T00:00:00.000+05:30,2091,COMPLETE
117,2013-07-26T00:00:00.000+05:30,58,SUSPECTED_FRAUD
119,2013-07-26T00:00:00.000+05:30,8124,PENDING_PAYMENT
120,2013-07-26T00:00:00.000+05:30,356,PENDING_PAYMENT
121,2013-07-26T00:00:00.000+05:30,2074,PENDING
125,2013-07-26T00:00:00.000+05:30,4611,PENDING_PAYMENT
127,2013-07-26T00:00:00.000+05:30,5261,PENDING_PAYMENT
